Unnamed: 0.1,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_mass_meem,ei_number_meem,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_waypoint,cocip_level,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_segment_length_km,accf_issr_nox_impact,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_segment_length_km,accf_sac_accf_contrail_cocip
87,87,89,3c49c8,EWG1VT,60.40113830566406,10.242667362607758,217.095555368,11010.9,0.6645642063400601,34610D,219.30228,13.711443,50.6365,163.75771732959757,63739.9467907207,0.3376821650378535,0.404799029134174,26.86990736616129,35.9192490706882,-25.309076932074703,6.018226979904563e-05,22592.83445408237,0.9007309675997124,0.2239158947180107,0.472697699535607,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.5516166803154892,17.95957550712544,10.739056974373446,26.275646778562766,1598943161679327.2,11.4725179833227,749.934545915949,1606.17788295654,0.0060182269799,0.0257098615989557,0.202399514567087,17.9596245353441,7.87244667918819,7.871972925989708,0.0060182269799045,0.5126038154945891,498948994088820.56,4.098157801364659,411325157805813.4,0.0129626342860652,6.1499536799905735e-06,3.16,35.8,2023-08-06 09:29:00,6.018226979904563e-05,0.9007310021820124,0.0,87,225.9283445408238,6.018226979904563e-05,13.711443,50.6365,0.9007310021820124,0.07756003,7.0034794e-06,0.3588971602368054,878.7099194509196,13006.204464026689,0.981306483708018,0.1924515134588585,1.5793352646272765,230.806409894617,0.5302743500930723,0.0,1.0,223.663365572606,28.117254249628648,70.55512836980785,0.9182139051420188,219.39018,6.169935792827601e-05,10975.622435815096,0.0,0.0086850459215307,0.009032736,141.1102567396157,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,5.80061e-05,1.7363852e-06,109384.61,0.86975914,-181.17107,0.0371337816329514,0.0371337816329514,1.0,-4.233071921720436e-13,1.7778168e-12,3.4506505e-16,1.8139710066801856e-14,-2.489135652073983e-15,-2.489135652073983e-15,7.480000000000001e-16,1.8303429141039112e-14,1.3545096756762057e-12,990.8834622004628,13.00620446402669,4.264480106230054e-13,5.80061e-05,1.7363852e-06,109384.61,0.86975914,-181.17107,0.0371337816329514,0.0371337816329514,1.0,-4.233071921720436e-13,1.7778168e-12,3.4506505e-16,1.8139710066801856e-14,-2.489135652073983e-15,-2.489135652073983e-15,7.480000000000001e-16,1.8303429141039112e-14,1.3545096756762057e-12,990.8834622004628,13.00620446402669,0.0
88,88,90,3c49c8,EWG1VT,60.51590741690943,10.288402012416295,217.095555368,11003.28,0.6645633427344962,34610D,219.35464,14.282068,50.536377,164.2234927629247,63713.07688335454,0.3384311590628636,0.410224984571946,27.322752530960788,36.3779819265952,0.0,6.054250373283059e-05,22619.998288369,0.9011607748287888,0.2276896044246732,0.4806824590403878,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.553119627336661,18.18902585472724,10.82193927706437,26.94475100472044,1590284057976355.5,11.6012263260711,751.646512376993,1610.27948445978,0.00605425037328,0.0258026731437674,0.205112492285973,18.1889909632976,7.94927297428164,7.948791734528381,0.006054250373283,0.5178429666247026,507112861906579.6,4.118842873594582,412674407864768.56,0.013055033835325,6.310383897149646e-06,3.16,35.8,2023-08-06 09:30:00,6.054250373283059e-05,0.9011610732426656,0.0,88,226.19998288369004,6.054250373283059e-05,14.282068,50.536377,0.9011610732426656,0.072854795,6.4969813e-06,0.3592428979183734,878.7089617752706,12984.173044319352,0.9808269356898304,0.1948807897800539,1.583024815584116,230.83065153023568,0.5307982011304546,0.0,1.0,223.689045843544,28.117254249628648,70.63992508432696,0.91900545476147,219.44112,6.2080592363509e-05,10967.960037457837,0.0,0.008579995731649,0.008838816,141.27985016865392,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,5.869616e-05,1.8391197e-06,109306.055,0.8675051,-182.47453,0.0479993153476016,0.0479993153476016,0.9999999999999998,-4.237151566901633e-13,1.7766407e-12,3.530814e-16,2.340807903199352e-14,-2.868291806282639e-15,-2.868291806282639e-15,7.479999999999998e-16,1.8230186311569055e-14,1.352925508150652e-12,989.0172270855842,12.984173044319352,4.347356390672794e-13,5.869616e-05,1.8391197e-06,109306.055,0.8675051,-182.47453,0.0479993153476016,0.0479993153476016,0.9999999999999998,-4.237151566901633e-13,1.7766407e-12,3.530814e-16,2.340807903199352e-14,-2.868291806282639e-15,-2.868291806282639e-15,7.479999999999998e-16,1.8230186311569055e-14,1.352925508150652e-12,989.0172270855842,12.984173044319352,0.0
89,89,91,3c49c8,EWG1VT,60.6304259219412,10.33479963030134,218.124444256,11003.28,0.6645456875798108,34610D,219.39891,14.835492,50.215706,164.7766644547395,63685.75413082357,0.3388325634601008,0.409042440538096,27.21773386887481,36.194221841601,0.0,6.053832223351658e-05,22619.998288369,0.8960158995594965,0.22681444890729,0.4793940900338106,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.5549268048402074,18.097074678114968,10.805386724763425,26.74076581934389,1593348641609475.8,11.5748082690788,751.501526605501,1609.49992263114,0.00605383222335,0.0257800007719278,0.204521220269048,18.0971109208005,7.9333287100501,7.932848468713271,0.0060538322233516,0.5173950247041018,504780580489514.5,4.135781990958929,413497053015264.06,0.0130419606524018,6.276334185311758e-06,3.16,35.8,2023-08-06 09:31:00,6.053832223351657e-05,0.8960169093458178,0.0,89,226.19998288369004,6.053832223351657e-05,14.835492,50.215706,0.8960169093458178,0.06675114,5.8840205e-06,0.3591704103973969,878.6858017228268,13091.12677555959,0.9811179711230285,0.1934102550006906,1.5839858873334376,230.83695788539555,0.52799586652554,0.0,1.0,223.6786003109603,28.117254249628648,70.03799108081665,0.9140638317158232,219.48303,6.208088625892342e-05,10968.261004459591,0.0,0.0087250971829973,0.009351307,140.0759821616333,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,5.8895672e-05,1.96604e-06,109299.234,0.8647918,-183.82585,0.0479993153476016,0.0479993153476016,1.0,-4.2378705526899355e-13,1.7767048e-12,3.6280303000000004e-16,2.3354653551413645e-14,-2.5063004760720557e-15,-2.5063004760720557e-15,7.480000000000001e-16,1.8297725556841294e-14,1.352917737854518e-12,987.1476352806858,13.09112677555959,4.330458666539871e-13,5.8895672e-05,1.96604e-06,109299.234,0.8647918,-183.82585,0.0479993153476016,0.0479993153476016,1.0,-4.2378705526899355e-13,1.7767048e-12,3.6280303000000004e-16,2.3354653551413645e-14,-2.5063004760720557e-15,-2.5063004760720557e-15,7.480000000000001e-16,1.8297725556841294e-14,1.352917737854518e-12,987.1476352806858,13.09112677555959,0.0
90,90,92,3c49c8,EWG1VT,60.74592202396716,10.381393432617188,217.609999812,11003.28,0.6644966999635755,34610D,219.44609,15.3836975,49.895893,165.27019302315753,63658.5363969547,0.338336469281461,0.396042897784986,26.13206942968813,34.8881504821862,-25.323116686068776,6.0517530062995216e-05,22619.998288369,0.8903281491050816,0.217767245247401,0.4608122901666856,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.5565290575516308,17.44399943199672,10.61264405531398,25.377496121890527,1556550221685956.2,11.2746911394783,747.702812184675,1599.1637623697,0.0060517530063,0.0255321155938473,0.198021448892493,17.4440752410931,7.75577911531201,7.7553097831190625,0.0060517530062995,0.5058407638706394,483874693313084.5,4.150861434421093,414229352600906.6,0.0128321439150671,5.88816347226332e-06,3.16,35.8,2023-08-06 09:32:00,6.0517530062995216e-05,0.8903288108643429,0.0,90,226.19998288369004,6.0517530062995216e-05,15.3836975,49.895893,0.8903288108643429,0.06063369,5.264983e-06,0.359093190247507,878.6212127671195,12961.994342477148,0.9810870952327996,0.193566814221001,1.58279823693032,230.82916427342835,0.5248852491000457,0.0,1.0,223.6532839618171,28.117254249628648,69.39768035159238,0.9084395862355138,219.52748,6.205299223591945e-05,10968.581159824203,0.0,0.0088908362476337,0.009940182,138.79536070318477,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,5.903838e-05,2.0896925e-06,109292.2,0.86062485,-185.14243,0.0479993153476016,0.0479993153476016,1.0,-4.23860428911221e-13,1.7767789e-12,3.7227437000000003e-16,2.3302983734134606e-14,-2.153613392583504e-15,-2.153613392583504e-15,7.48e-16,1.836363698790805e-14,1.3529185203470564e-12,985.2620835457452,12.961994342477148,4.12538365473012e-13,5.903838e-05,2.0896925e-06,109292.2,0.86062485,-185.14243,0.0479993153476016,0.0479993153476016,1.0,-4.23860428911221e-13,1.7767789e-12,3.7227437000000003e-16,2.3302983734134606e-14,-2.153613392583504e-15,-2.153613392583504e-15,7.48e-16,1.836363698790805e-14,1.3529185203470564e-12,985.2620835457452,12.961994342477148,0.0
91,91,93,3c49c8,EWG1VT,60.86027526855469,10.42773016567888,217.609999812,10995.66,0.6644366918111599,34610D,219.48274,15.947598,49.69221,165.0924412604996,63632.404327525015,0.33828588853902,0.397950366910682,26.28134739710103,35.0886807751762,-25.32275703491366,6.106034373284158e-05,22647.1937733117,0.8951967982070046,0.2190112283091752,0.4631155419345318,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.5558840554191808,17.544350166303246,10.639764464843408,25.518981694496272,1563228376787046.0,11.320597225223,748.210882585406,1600.48129918461,0.00610603437328,0.025563015014566,0.198975183455341,17.5443403875881,7.78371343685255,7.783238189653336,0.0061060343732841,0.5073716026181496,486888665187963.1,4.154880069948082,414641529433616.9,0.0128619537011761,5.9423841678668255e-06,3.16,35.8,2023-08-06 09:33:00,6.106034373284158e-05,0.8951967079951721,0.0,91,226.47193773311707,6.106034373284158e-05,15.947598,49.69221,0.8951967079951721,0.058900476,5.0737485e-06,0.3594648846977605,878.5420520391598,13055.417642928487,0.9806645924554508,0.1956960835177461,1.584580806481783,230.84085992338132,0.5279435603497444,0.0,1.0,223.6819369609579,28.117254249628648,69.7515588150672,0.9138414582557456,219.56348,6.263230474008055e-05,10960.784220592466,0.0,0.0087574620182331,0.00955684,139.5031176301344,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,5.9782604e-05,2.194189e-06,109212.34,0.86463535,-186.1919,0.0588775093246829,0.0588775093246829,1.0,-4.2427222932964653e-13,1.7754226e-12,3.803456e-16,2.8508133538169913e-14,-2.296843408605496e-15,-2.296843408605496e-15,7.480000000000001e-16,1.832580551457695e-14,1.3511503730560805e-12,983.3869161274694,13.05541764292849,4.149452402521403e-13,5.9782604e-05,2.194189e-06,109212.34,0.86463535,-186.1919,0.0588775093246829,0.0588775093246829,1.0,-4.2427222932964653e-13,1.7754226e-12,3.803456e-16,2.8508133538169913e-14,-2.296843408605496e-15,-2.296843408605496e-15,7.480000000000001e-16,1.832580551457695e-14,1.3511503730560805e-12,983.3869161274694,13.05541764292849,0.0
92,92,94,3c49c8,EWG1VT,60.97540283203125,10.475085028286635,218.6388887,10988.04,0.6643506184395462,34610D,219.51862,16.5252,49.4949,165.108654417213,63606.12298012791,0.3393517750607721,0.414313941695792,27.64778957852432,36.6430211740832,50.64816290968965,6.161076148151162e-05,22674.41630463499,0.9002215179757825,0.2303982464877026,0.4869126435895109,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.5558932353912444,18.322170656587183,10.884017690500109,27.34591025556609,1584257217977426.0,11.7004199549105,753.148037278047,1613.38922473621,0.00616107614815,0.0258674744729087,0.207156970847896,18.3215105870416,8.00839568102612,8.00790230806705,0.0061610761481511,0.5224820145884215,512649812545573.6,4.167519889069514,415370699288755.3,0.0131314023793015,6.431483520473732e-06,3.16,35.8,2023-08-06 09:34:00,6.161076148151162e-05,0.9002207928959192,0.0,92,226.74416304634988,6.161076148151162e-05,16.5252,49.4949,0.9002207928959192,0.05723404,4.871635e-06,0.3598381464447093,878.4284269055111,13089.454912989151,0.9806402577179304,0.1958179893240432,1.5890458970266772,230.87010480573363,0.5310921597658738,0.0,1.0,223.7275810429065,28.117254249628648,70.06236414260202,0.919418373862644,219.59854,6.321946313574809e-05,10953.0088179287,0.0,0.0086254004202356,0.0091864,140.12472828520404,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,6.0539347e-05,2.2839265e-06,109132.51,0.86815137,-187.10747,0.0697665218539952,0.0697665218539952,0.9999999999999998,-4.2468333194359005e-13,1.774063e-12,3.8730248000000005e-16,3.369717313270412e-14,-2.365137769815644e-15,-2.365137769815644e-15,7.48e-16,1.829881643597328e-14,1.3493796920443322e-12,981.4987433790652,13.089454912989153,4.404798814757541e-13,6.0539347e-05,2.2839265e-06,109132.51,0.86815137,-187.10747,0.0697665218539952,0.0697665218539952,0.9999999999999998,-4.2468333194359005e-13,1.774063e-12,3.8730248000000005e-16,3.369717313270412e-14,-2.365137769815644e-15,-2.365137769815644e-15,7.48e-16,1.829881643597328e-14,1.3493796920443322e-12,981.4987433790652,13.089454912989153,0.0
93,93,95,3c49c8,EWG1VT,61.090827553959215,10.52276611328125,218.124444256,11003.28,0.6642407521265141,34610D,219.47713,16.961597,48.93036,165.25364771137288,63578.47519054939,0.3390480750836883,0.40673200531106,27.01631917251684,35.9087274891786,0.0,6.115095652536058e-05,22619.998288369,0.8960906989040199,0.225135993104307,0.4766511238000857,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.5564339448631392,17.954411978772857,10.771286491768226,26.385995656976533,1598678552363060.8,11.5208914746189,751.097982813511,1608.0360514791,0.00611509565254,0.0257411160248444,0.20336600265553,17.9543637445893,7.90043455999533,7.89995147040641,0.006115095652536,0.5161483394944216,500645660915196.1,4.1499646839886815,414185804724280.8,0.013012036199261,6.210983917578979e-06,3.16,35.8,2023-08-06 09:35:00,6.115095652536057e-05,0.8960899892635089,0.0,93,226.19998288369004,6.115095652536057e-05,16.961597,48.93036,0.8960899892635089,0.05181485,4.34027e-06,0.3590424047619064,878.283341833026,12998.183353963288,0.9805689722197304,0.1961746434173944,1.5845032029506825,230.8403510002533,0.5284414888546628,0.0,1.0,223.6843585636656,28.117254249628648,68.90197024092224,0.915924196288418,219.5543,6.278115718719103e-05,10968.82901487954,0.0,0.0090591417705394,0.010434584,137.80394048184448,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,5.9877937e-05,2.5496433e-06,109270.14,0.8707695,-187.98727,0.1921124712717277,0.1921124712717277,1.0,-4.2408403388776725e-13,1.7764083e-12,4.0771587000000005e-16,7.619876283473024e-14,5.610981030778105e-15,5.610981030778105e-15,7.480000000000002e-16,1.9633688559738612e-14,1.3523242860291205e-12,979.5989108826805,12.998183353963288,4.2942340239420683e-13,5.9877937e-05,2.5496433e-06,109270.14,0.8707695,-187.98727,0.1921124712717277,0.1921124712717277,1.0,-4.2408403388776725e-13,1.7764083e-12,4.0771587000000005e-16,7.619876283473024e-14,5.610981030778105e-15,5.610981030778105e-15,7.480000000000002e-16,1.9633688559738612e-14,1.3523242860291205e-12,979.5989108826805,12.998183353963288,0.0
94,94,96,3c49c8,EWG1VT,61.20543916346663,10.57037353515625,216.581110924,11003.28,0.6641174114175268,34610D,219.46301,17.484835,48.658318,165.6344506721025,63551.45887137687,0.3387714915433748,0.397701676405322,26.26738278955277,35.0021760611326,-25.323493465238005,6.143968458875888e-05,22619.998288369,0.90194416533141,0.2188948565796064,0.4634585519505347,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.5577341042594013,17.50106341554284,10.638262265834593,25.513275449509475,1562959040568767.0,11.3141558177695,748.329688727798,1600.55360834254,0.00614396845888,0.0255621935944102,0.198850838202661,17.5010880305663,7.77909913983848,7.778621223803953,0.0061439684588758,0.5077295708169549,486213890429137.5,4.162240553667725,414781935003349.44,0.0128630103277193,5.938225260449193e-06,3.16,35.8,2023-08-06 09:36:00,6.143968458875887e-05,0.9019450992326568,0.0,94,226.19998288369004,6.143968458875887e-05,17.484835,48.658318,0.9019450992326568,0.04908711,4.056905e-06,0.359065505141124,878.1204403618206,12891.932513002996,0.9803788893549796,0.1971223815478521,1.5838408196799971,230.83600619863324,0.5318211901022751,0.0,1.0,223.70002182475525,28.117254249628648,68.82638547761273,0.9226642302545616,219.53874,6.311808037835892e-05,10968.866807261194,0.0,0.009070810892166,0.01035751,137.65277095522546,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,6.019066e-05,2.7375593e-06,109262.336,0.87740284,-188.68094,0.3609244741870362,0.3609244741870362,1.0,-4.2416059642095547e-13,1.7761511e-12,4.2220513000000005e-16,1.3823350561255938e-13,1.3112582245522387e-14,1.3112582245522387e-14,7.48e-16,2.0844094362987843e-14,1.3519904662336185e-12,977.7106369846732,12.891932513002995,4.1497785306026245e-13,6.019066e-05,2.7375593e-06,109262.336,0.87740284,-188.68094,0.3609244741870362,0.3609244741870362,1.0,-4.2416059642095547e-13,1.7761511e-12,4.2220513000000005e-16,1.3823350561255938e-13,1.3112582245522387e-14,1.3112582245522387e-14,7.48e-16,2.0844094362987843e-14,1.3519904662336185e-12,977.7106369846732,12.891932513002995,0.0
95,95,97,3c49c8,EWG1VT,61.319091796875,10.617991856166295,216.581110924,10995.66,0.6639826941413591,34610D,219.47237,17.994562,48.445354,165.70176639487812,63525.19148858732,0.3384236395196174,0.392397822130658,25.83332112054895,34.4859012882866,-25.32031369060577,6.193729044751638e-05,22647.1937733117,0.9092562004880934,0.2152776760045745,0.4553483142628427,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.5579489053586213,17.242993495759297,10.560393426427668,24.99640992165363,1538562855870512.0,11.1931699750155,746.535849302837,1595.84368448151,0.00619372904475,0.0254512319567057,0.196198911065329,17.2429506441433,7.70881784422369,7.708340410504816,0.0061937290447516,0.5023246527296366,477884273163835.0,4.174397745097444,415589319425984.56,0.0127712933420397,5.775185811804136e-06,3.16,35.8,2023-08-06 09:37:00,6.193729044751638e-05,0.9092561879302812,0.0,95,226.47193773311707,6.193729044751638e-05,17.994562,48.445354,0.9092561879302812,0.04717481,3.8739418e-06,0.3594818692997599,877.9424963075455,12948.066434863687,0.9802081283884924,0.1979697578953129,1.5849119408106644,230.8430312505804,0.5361809817524539,0.0,1.0,223.732166635832,28.117254249628648,69.34315198266792,0.9309144576851645,219.54726,6.367259034166013e-05,10960.988424008669,0.0,0.008929745568175,0.009578615,138.68630396533584,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,6.077366e-05,2.8873578e-06,109181.18,0.8816666,-189.35786,0.4196411307502211,0.4196411307502211,1.0,-4.2457618771447673e-13,1.7745525e-12,4.3389943e-16,1.6073571398732232e-13,1.6873908162649132e-14,1.6873908162649132e-14,7.479999999999999e-16,2.1431416393779643e-14,1.3499762803639774e-12,975.8330221248792,12.948066434863687,4.059185109954106e-13,6.077366e-05,2.8873578e-06,109181.18,0.8816666,-189.35786,0.4196411307502211,0.4196411307502211,1.0,-4.2457618771447673e-13,1.7745525e-12,4.3389943e-16,1.6073571398732232e-13,1.6873908162649132e-14,1.6873908162649132e-14,7.479999999999999e-16,2.1431416393779643e-14,1.3499762803639774e-12,975.8330221248792,12.948066434863687,0.0
96,96,98,3c49c8,EWG1VT,61.43321926310911,10.66619873046875,215.552222036,10988.04,0.6638234985038364,34610D,219.48663,18.491114,48.192024,165.32904719941595,63499.358167466766,0.3382438578695171,0.39454834502865,26.00102842186073,34.7346095197318,-25.316178575611,6.22900281881361e-05,22674.41630463499,0.9138671343416548,0.2166752368488395,0.4577371991533714,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.5566757565809182,17.367496322742895,10.590366392617884,25.16487693961506,1546514542071758.2,11.2456015511824,747.020338181436,1597.19576971672,0.00622900281881,0.0254839251936353,0.197274172514325,17.3673047598659,7.74112194316106,7.740639778491063,0.0062290028188136,0.503784439300612,481400749292000.94,4.174915819688343,415729846049520.0,0.01280265997015,5.834536412159469e-06,3.16,35.8,2023-08-06 09:38:00,6.22900281881361e-05,0.9138688242937706,0.0,96,226.74416304634988,6.22900281881361e-05,18.491114,48.192024,0.9138688242937706,0.04476679,3.667329e-06,0.3598905925654811,877.7321859798673,12947.567234119377,0.9800071159966672,0.1989624401637022,1.5863864336561186,230.8526949752606,0.5389758958565439,0.0,1.0,223.75768414911715,28.117254249628648,69.92961375724647,0.9364583002637888,219.56096,6.4083932315993e-05,10953.075193121378,0.0,0.0088240699730391,0.008832797,139.85922751449294,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,6.1200815e-05,3.037955e-06,109099.51,0.88367486,-190.12132,0.4108521305075304,0.4108521305075304,1.0,-4.2499337321700464e-13,1.7729183e-12,4.457412e-16,1.5828931916518253e-13,1.9107963802606492e-14,1.9107963802606492e-14,7.48e-16,2.1774039389494525e-14,1.3479249229781745e-12,973.9442335028164,12.947567234119376,4.0852382631094637e-13,6.1200815e-05,3.037955e-06,109099.51,0.88367486,-190.12132,0.4108521305075304,0.4108521305075304,1.0,-4.2499337321700464e-13,1.7729183e-12,4.457412e-16,1.5828931916518253e-13,1.9107963802606492e-14,1.9107963802606492e-14,7.48e-16,2.1774039389494525e-14,1.3479249229781745e-12,973.9442335028164,12.947567234119376,0.0
97,97,99,3c49c8,EWG1VT,61.547318798000525,10.714823404947918,217.095555368,10980.42,0.6636445699597106,34610D,219.50098,18.953587,47.90386,165.1659702249124,63473.35713904491,0.339181942471308,0.410003045933704,27.275516050265864,36.231029288549,25.316190895136835,6.245911477650006e-05,22701.66532634303,0.9157719387992068,0.2272959670855488,0.4796563229265248,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.5561084922667456,18.11527601740169,10.819206108235216,26.66507690198453,1594485758586475.2,11.6062480100851,751.653028577105,1609.30580352622,0.00624591147765,0.0257691758092532,0.205001522966852,18.1155146442745,7.95529994767005,7.954803097710346,0.00624591147765,0.5178630988015582,505748879071223.0,4.182127529214956,416195447175420.06,0.013056440063553,6.293636953492517e-06,3.16,35.8,2023-08-06 09:39:00,6.245911477650006e-05,0.9157721381645488,0.0,97,227.0166532634304,6.245911477650006e-05,18.953587,47.90386,0.9157721381645488,0.042971697,3.503647e-06,0.3602995354256145,877.4957839769876,13046.657262704688,0.9798863081436288,0.1995565661977813,1.5905478184593485,230.87992553221451,0.5401739421392366,0.0,1.0,223.79020235335048,28.117254249628648,70.46873476611042,0.939443889812077,219.57384,6.431403382450741e-05,10945.185632616944,0.0,0.008759631682374,0.008063918,140.93746953222083,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,6.1381725e-05,3.2020168e-06,109017.68,0.88216305,-191.16469,0.3415305017193784,0.3415305017193784,1.0,-4.2541026394140493e-13,1.7712583e-12,4.586425e-16,1.3373669835351452e-13,1.5717646799428608e-14,1.5717646799428608e-14,7.479999999999998e-16,2.121748996251524e-14,1.3458479978631512e-12,972.0524014878316,13.046657262704688,4.322740108671732e-13,6.1381725e-05,3.2020168e-06,109017.68,0.88216305,-191.16469,0.3415305017193784,0.3415305017193784,1.0,-4.2541026394140493e-13,1.7712583e-12,4.586425e-16,1.3373669835351452e-13,1.5717646799428608e-14,1.5717646799428608e-14,7.479999999999998e-16,2.121748996251524e-14,1.3458479978631512e-12,972.0524014878316,13.046657262704688,0.0
98,98,100,3c49c8,EWG1VT,61.66227722167969,10.764149257114957,217.609999812,10988.04,0.6634372889085633,34610D,219.48685,19.20301,47.29723,165.5086085936926,63446.08162299464,0.3396304688898094,0.411855848077596,27.43937922237129,36.3674401596358,25.32057069944508,6.164115919583084e-05,22674.41630463499,0.9043230625627124,0.2286614935197607,0.4831256721253045,cruise,0,GTF2035,0,43031,1.237,3.16,3.16,0,0.5572801247032942,18.18340207636833,10.848738453429108,26.967657386724987,1589939922576249.8,11.6468910897588,752.38947128991,1611.15127348756,0.00616411591958,0.0258118789821442,0.205927924038798,18.1837200798179,7.97802919273144,7.977537448075612,0.006164115919583,0.520138381126104,508525203054620.0,4.180637382868526,416007680686330.56,0.0130914922042751,6.353731466803379e-06,3.16,35.8,2023-08-06 09:40:00,6.164115919583082e-05,0.904323752351444,0.0,98,226.74416304634988,6.164115919583082e-05,19.20301,47.29723,0.904323752351444,0.040477864,3.271711e-06,0.3598902318334811,877.2218931205846,13031.313986965934,0.9798882248144856,0.1995471545021784,1.5897165591158804,230.87449113039995,0.5333476056939006,0.0,1.0,223.74487960876985,28.117254249628648,69.56973045551455,0.9288285100988326,219.5554,6.35186040252851e-05,10953.255134772244,0.0,0.0091597966522741,0.008683446,139.1394609110291,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,6.044995e-05,3.4760635e-06,109081.04,0.8729989,-192.70393,0.1899616011668401,0.1899616011668401,1.0,-4.251573664742404e-13,1.7722553e-12,4.798214e-16,7.684837961421426e-14,7.063178780756312e-15,7.063178780756312e-15,7.479999999999998e-16,1.98702029943904e-14,1.3470979216278092e-12,970.1413438845152,13.031313986965934,4.357975706782069e-13,6.044995e-05,3.4760635e-06,109081.04,0.8729989,-192.70393,0.1899616011668401,0.1899616011668401,1.0,-4.251573664742404e-13,1.7722553e-12,4.798214e-16,7.684837961421426e-14,7.063178780756312e-15,7.063178780756312e-15,7.479999999999998e-16,1.98702029943904e-14,1.3470979216278092e-12,970.1413438845152,13.031313986965934,0.0
