,Unnamed: 0,index,icao24,callsign,latitude,longitude,groundspeed,altitude,cos_sza,flight_id,air_temperature,eastward_wind,northward_wind,true_airspeed,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,specific_humidity_emissions,air_pressure,rhi_emissions,fuel_flow_per_engine,thrust_setting,flight_phase,WAR,engine_model,SAF,LHV,ei_h2o,ei_co2_conservative,ei_co2_optimistic,water_injection_kg_s,mach,thrust_per_engine,ei_nox_py,ei_nvpm_mass_py,ei_nvpm_number_py,PT3,TT3,TT4,specific_humidity_gsp,FAR,fuel_flow_gsp,thrust_gsp,W3,W3_no_specific_humid,WAR_gsp,thrust_setting_meem,nvpm_ei_n,ei_mass_meem,ei_number_meem,ei_nox,nvpm_ei_m,ei_co2,wingspan,time,issr_specific_humidity,issr_rhi,issr_issr,cocip_waypoint,cocip_level,cocip_specific_humidity,cocip_u_wind,cocip_v_wind,cocip_rhi,cocip_tau_cirrus,cocip_specific_cloud_ice_water_content,cocip_rho_air,cocip_sdr,cocip_segment_length,cocip_sin_a,cocip_cos_a,cocip_G,cocip_T_sat_liquid,cocip_rh,cocip_rh_critical_sac,cocip_sac,cocip_T_critical_sac,cocip_width,cocip_depth,cocip_rhi_1,cocip_air_temperature_1,cocip_specific_humidity_1,cocip_altitude_1,cocip_persistent_1,cocip_dT_dz,cocip_ds_dz,cocip_dz_max,cocip_rho_air_1,cocip_iwc_1,cocip_n_ice_per_m_1,cocip_ef,cocip_contrail_age,cocip_global_yearly_mean_rf,cocip_atr20,cocip_sdr_mean,cocip_sdr_min,cocip_sdr_max,cocip_rsr_mean,cocip_rsr_min,cocip_rsr_max,cocip_olr_mean,cocip_olr_min,cocip_olr_max,cocip_rf_sw_mean,cocip_rf_sw_min,cocip_rf_sw_max,cocip_rf_lw_mean,cocip_rf_lw_min,cocip_rf_lw_max,cocip_rf_net_mean,cocip_rf_net_min,cocip_rf_net_max,cocip_cocip,accf_issr_specific_humidity,accf_issr_potential_vorticity,accf_issr_geopotential,accf_issr_relative_humidity,accf_issr_olr,accf_issr_pcfa,accf_issr_issr,accf_issr_sac,accf_issr_aCCF_CH4,accf_issr_aCCF_O3,accf_issr_aCCF_H2O,accf_issr_aCCF_nCont,accf_issr_aCCF_dCont,accf_issr_aCCF_Cont,accf_issr_aCCF_CO2,accf_issr_aCCF_merged,accf_issr_aCCF_NOx,accf_issr_Fin,accf_issr_segment_length_km,accf_issr_nox_impact,accf_sac_specific_humidity,accf_sac_potential_vorticity,accf_sac_geopotential,accf_sac_relative_humidity,accf_sac_olr,accf_sac_pcfa,accf_sac_issr,accf_sac_sac,accf_sac_aCCF_CH4,accf_sac_aCCF_O3,accf_sac_aCCF_H2O,accf_sac_aCCF_nCont,accf_sac_aCCF_dCont,accf_sac_aCCF_Cont,accf_sac_aCCF_CO2,accf_sac_aCCF_merged,accf_sac_aCCF_NOx,accf_sac_Fin,accf_sac_segment_length_km
79,79,81,3c49c8,EWG1VT,59.4930616475768,9.891957250134698,216.06666648,11003.28,0.6637403621505464,34610D,219.07544,9.176681,51.950245,160.87037271358625,63959.826750158085,0.3355128418692161,0.406594781843912,27.552717510231304,37.034621113123,25.28054549681406,6.200867727165923e-05,22619.998288369,0.9565499395319588,0.2296059792519275,0.4812321818994061,cruise,0,GTF2035,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,0,0.5421711914187735,18.51765814425891,10.849938250714258,27.49928407020397,1581952997299729.0,11.6532077952321,751.038628333456,1612.03319537477,0.00620086772717,0.025462993253912,0.203297390921956,18.5173105565615,7.98403349106346,7.9835384424047,0.0062008677271659,0.5159675102809995,277877362442578.8,1.51546497090861,200899833338174.8,0.013054770144274936,2.7421781067925964e-06,2.9704000000000006,35.8,2023-08-06 09:21:00,6.200867727165923e-05,0.9565507718332112,0.0,79,226.19998288369004,6.200867727165923e-05,9.176681,51.950245,0.9565507718332112,0.11766552,1.2357762e-05,0.35970073389076185,877.619132238708,12961.298729501472,0.982370089990048,0.1869465332466609,1.6579880769667,231.31265109482842,0.5618936065963248,0.0,1.0,224.32563696119098,28.117254249628648,74.52711012149788,0.9732067096719097,219.17567,6.352908753513107e-05,10966.016444939252,1.0,0.007542421005555582,0.0062011373,149.05422024299577,0.361654147950155,8.367968126872419e-08,20921635086.949505,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,6.011984e-05,1.3268736e-06,109330.32,0.951316,-171.99309,1.0,1.0,1.0,-4.232457351542488e-13,1.775199e-12,3.1342853e-16,3.629115873910431e-13,-1.182535084811859e-13,-1.182535084811859e-13,7.48e-16,-2.8373964720974575e-16,1.3519533217581239e-12,1005.5241232059649,12.961298729501472,4.305702090053582e-13,6.011984e-05,1.3268736e-06,109330.32,0.951316,-171.99309,1.0,1.0,1.0,-4.232457351542488e-13,1.775199e-12,3.1342853e-16,3.629115873910431e-13,-1.182535084811859e-13,-1.182535084811859e-13,7.48e-16,-2.8373964720974575e-16,1.3519533217581239e-12,1005.5241232059649,12.961298729501472
80,80,82,3c49c8,EWG1VT,59.60755920410156,9.935028076171877,216.06666648,11010.9,0.6639075024161353,34610D,219.08696,9.773772,51.717533,160.7770696687871,63932.27403264785,0.33538420453544404,0.405895362775262,27.49823891831011,36.9781867423774,0.0,6.144366147734133e-05,22592.83445408237,0.9453001213100094,0.2291519909859176,0.4809199908965446,cruise,0,GTF2035,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,0,0.5418424714005218,18.489088083455208,10.839326583105256,27.471662049771258,1582367978375808.2,11.6325734158863,751.013132582567,1612.0533315908,0.00614436614773,0.0254643595414591,0.202947681387631,18.4890933711887,7.96987181465168,7.969382146632878,0.0061443661477341,0.5158898349888464,277252917820877.7,1.511557136861995,200470138036958.88,0.013047238418901014,2.7355513692169008e-06,2.9704000000000006,35.8,2023-08-06 09:22:00,6.144366147734133e-05,0.945300577070853,0.0,80,225.9283445408238,6.144366147734133e-05,9.773772,51.717533,0.945300577070853,0.10871382,1.1113845e-05,0.359249886553982,877.8403145468922,12830.084111373448,0.9820074534696248,0.18884215983223224,1.6556757098783306,231.2980743725488,0.5553473505444229,0.0,1.0,224.27189950785007,28.117254249628648,73.52203870225281,0.9617155787526561,219.18448,6.293024028639893e-05,10974.138980648873,0.0,0.00794201844654566,0.006940139,147.04407740450563,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,5.9319686e-05,1.3564008e-06,109402.5,0.9384862,-173.17926,0.9318145697408144,0.9318145697408144,1.0,-4.2294400539761164e-13,1.7766249e-12,3.1568936e-16,3.3835300407394775e-13,-1.0752977789792996e-13,-1.0752977789792996e-13,7.480000000000001e-16,1.4567760319178979e-15,1.353680855853798e-12,1003.690120422857,12.830084111373449,4.301304868547308e-13,5.9319686e-05,1.3564008e-06,109402.5,0.9384862,-173.17926,0.9318145697408144,0.9318145697408144,1.0,-4.2294400539761164e-13,1.7766249e-12,3.1568936e-16,3.3835300407394775e-13,-1.0752977789792996e-13,-1.0752977789792996e-13,7.480000000000001e-16,1.4567760319178979e-15,1.353680855853798e-12,1003.690120422857,12.830084111373449
81,81,83,3c49c8,EWG1VT,59.72085571289063,9.978240966796877,214.008888704,11010.9,0.6640648594722617,34610D,219.1173,10.354062,51.591373,161.0820360244576,63904.77579372954,0.33512188763186856,0.395275053484418,26.577966975174885,35.9143586274152,-50.57480026721186,6.121625339009324e-05,22592.83445408237,0.9381491546309686,0.2214830581264573,0.4651697117579726,cruise,0,GTF2035,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,0,0.5428326797010298,17.956539967599024,10.677030413797864,26.04880381320678,1588236115877139.5,11.3843620070786,747.819359312672,1603.45617969868,0.00612162533901,0.025262445787489,0.197637526742209,17.9571793137076,7.82337262214283,7.822893733897771,0.0061216253390093,0.5061919255584527,264245925405735.84,1.5159345913513786,200783958687490.47,0.0128725734182035,2.5508086724973167e-06,2.9704000000000006,35.8,2023-08-06 09:23:00,6.121625339009324e-05,0.9381494719029067,0.0,81,225.9283445408238,6.121625339009324e-05,10.354062,51.591373,0.9381494719029067,0.102258325,1.0176828e-05,0.35920014314459325,878.0485612675608,12750.741547035805,0.9820082769031946,0.18883787780426506,1.655022165193898,231.29395128215427,0.5513090595356556,0.0,1.0,224.24351210667658,28.117254249628648,73.10566216472688,0.9543408240670614,219.21332,6.268062263428906e-05,10974.347168917637,0.0,0.008055337476784814,0.0072261333,146.21132432945376,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,5.9060952e-05,1.3688536e-06,109401.83,0.92619956,-174.34758,0.9543453898241927,0.9543453898241927,1.0,-4.229868223874034e-13,1.7768354e-12,3.1668998e-16,3.477833675489112e-13,-1.0236543567713762e-13,-1.0236543567713762e-13,7.480000000000002e-16,2.286251322407304e-15,1.353848542698074e-12,1001.8748301495625,12.750741547035805,4.1331970980292666e-13,5.9060952e-05,1.3688536e-06,109401.83,0.92619956,-174.34758,0.9543453898241927,0.9543453898241927,1.0,-4.229868223874034e-13,1.7768354e-12,3.1668998e-16,3.477833675489112e-13,-1.0236543567713762e-13,-1.0236543567713762e-13,7.480000000000002e-16,2.286251322407304e-15,1.353848542698074e-12,1001.8748301495625,12.750741547035805
82,82,84,3c49c8,EWG1VT,59.833451610500525,10.021330734779095,212.979999816,10995.66,0.6642066054426347,34610D,219.19247,10.915558,51.66077,161.4055485402309,63878.19782675437,0.3352201655807695,0.393336082073348,26.39598406006486,35.6770132240274,-25.2903897641722,6.154334410556101e-05,22647.1937733117,0.93637679074057,0.2199665338338738,0.4615769080674393,cruise,0,GTF2035,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,0,0.5438296007608036,17.838147634616192,10.647099477170151,25.772204673394203,1575180565954436.5,11.3445396237181,747.137896857974,1601.26542749228,0.00615433441056,0.0252074703600331,0.196668041036674,17.8385066120137,7.80197450310188,7.801494373049142,0.0061543344105561,0.5041386488292353,261617699773086.56,1.5272071669864795,201835527268402.9,0.012839826449896844,2.5133212537572445e-06,2.9704000000000006,35.8,2023-08-06 09:24:00,6.1543344105561e-05,0.9363776181468778,0.0,82,226.47193773311707,6.1543344105561e-05,10.915558,51.66077,0.9363776181468778,0.10255765,1.0025565e-05,0.359940913240535,878.2361665798268,12798.427033548502,0.9817077502411966,0.19039404695622192,1.6592499463588664,231.320598085257,0.5506707881384152,0.0,1.0,224.26453013396247,28.117254249628648,73.91637047144928,0.9527929243191678,219.2886,6.302894450330225e-05,10958.701814764276,0.0,0.007683143028290544,0.0065299678,147.83274094289857,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,5.9750677e-05,1.3553239e-06,109255.375,0.91449076,-175.5707,0.8115083499397107,0.8115083499397107,1.0,-4.2371671781938057e-13,1.7746506e-12,3.1579723e-16,3.0091662437145357e-13,-9.138084848900359e-14,-9.138084848900359e-14,7.479999999999999e-16,4.005003021364858e-15,1.3509339662911415e-12,1000.0644012593457,12.798427033548501,4.093627418084895e-13,5.9750677e-05,1.3553239e-06,109255.375,0.91449076,-175.5707,0.8115083499397107,0.8115083499397107,1.0,-4.2371671781938057e-13,1.7746506e-12,3.1579723e-16,3.0091662437145357e-13,-9.138084848900359e-14,-9.138084848900359e-14,7.479999999999999e-16,4.005003021364858e-15,1.3509339662911415e-12,1000.0644012593457,12.798427033548501
83,83,85,3c49c8,EWG1VT,59.94643389168432,10.065086627828665,214.008888704,10988.04,0.6643254351985675,34610D,219.24774,11.486302,51.632248,161.154012923235,63851.8018426943,0.3361441633613414,0.418995022120696,28.63065621827145,38.1686095587706,50.5894765784319,6.154944522555654e-05,22674.41630463499,0.9309898797927996,0.2385888018189287,0.50043237248287,cruise,0,GTF2035,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,0,0.5429136517385976,19.08419206788184,11.040361949300934,29.18259530992832,1556663670208723.5,11.9421052249602,754.961415126167,1622.09409955161,0.00615494452256,0.0256949163000759,0.209497511060348,19.0843047793853,8.15326691917376,8.152765121003506,0.0061549445225556,0.528114971641971,293436862974945.6,1.5289167172668114,202008082544439.47,0.013264689456170119,2.9707364498396982e-06,2.9704000000000006,35.8,2023-08-06 09:25:00,6.154944522555653e-05,0.9309897669735074,0.0,83,226.74416304634988,6.154944522555653e-05,11.486302,51.632248,0.9309897669735074,0.1013155,9.7305465e-06,0.3602827255181764,878.3934713834537,12812.56339792744,0.9822398251568234,0.18762975743706858,1.6635566459713442,231.3476805221757,0.547797068218356,0.0,1.0,224.27246225172001,28.117254249628648,74.20239364598304,0.9476507986578822,219.3433,6.305148144533452e-05,10950.938803177009,0.0,0.007587525810172053,0.006323565,148.40478729196607,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,5.985867e-05,1.361094e-06,109181.23,0.9020253,-176.7825,0.5736314413297215,0.5736314413297215,0.9999999999999998,-4.2410456653598257e-13,1.7736532e-12,3.1630968e-16,2.1874323068718034e-13,-7.523584989923753e-14,-7.523584989923753e-14,7.48e-16,6.570705556649875e-15,1.3495486041275081e-12,998.2455294969399,12.812563397927441,4.50034419890016e-13,5.985867e-05,1.361094e-06,109181.23,0.9020253,-176.7825,0.5736314413297215,0.5736314413297215,0.9999999999999998,-4.2410456653598257e-13,1.7736532e-12,3.1630968e-16,2.1874323068718034e-13,-7.523584989923753e-14,-7.523584989923753e-14,7.48e-16,6.570705556649875e-15,1.3495486041275081e-12,998.2455294969399,12.812563397927441
84,84,86,3c49c8,EWG1VT,60.05960238181938,10.10840279715402,215.037777592,11003.28,0.6644186528202259,34610D,219.23933,12.05001,51.26899,161.8232221705148,63823.17118647603,0.3363764865501202,0.407332261742146,27.60560556051288,36.97827261835,0.0,6.072252769484508e-05,22619.998288369,0.917262904831535,0.2300467130042739,0.4838444514404398,cruise,0,GTF2035,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,0,0.5451786400721736,18.488262414106472,10.86303852572964,27.552958733511574,1581146612785176.5,11.6697390759901,751.893760260802,1613.41031184593,0.00607225276948,0.0254859406288163,0.203666130871073,18.489136309175,7.99131308658834,7.990827863322106,0.0060722527694845,0.5186068532516328,278964935099035.25,1.5288425738898306,201858414902304.0,0.01308516854984051,2.768704515842742e-06,2.9704000000000006,35.8,2023-08-06 09:26:00,6.072252769484508e-05,0.9172637520561354,0.0,84,226.19998288369004,6.072252769484508e-05,12.05001,51.26899,0.9172637520561354,0.09355006,8.8027455e-06,0.35943184348101026,878.5169110226125,12855.014861109887,0.9816759665598338,0.19055785651296597,1.6601439536289604,231.32622511697406,0.5396764335170108,0.0,1.0,224.20382246550292,28.117254249628648,72.42949823193808,0.9339468787501987,219.33191,6.220708643795294e-05,10967.065250884032,0.0,0.008186498227396442,0.007650461,144.85899646387617,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,5.8574315e-05,1.4455926e-06,109324.33,0.88971007,-177.85527,0.36218099764543543,0.36218099764543543,0.9999999999999999,-4.234702139012833e-13,1.7762706e-12,3.2268842e-16,1.3987361709947825e-13,-5.31105206432128e-14,-5.31105206432128e-14,7.48e-16,1.0159411230965547e-14,1.352800469517195e-12,996.4191329099665,12.855014861109886,4.3262650740581436e-13,5.8574315e-05,1.4455926e-06,109324.33,0.88971007,-177.85527,0.36218099764543543,0.36218099764543543,0.9999999999999999,-4.234702139012833e-13,1.7762706e-12,3.2268842e-16,1.3987361709947825e-13,-5.31105206432128e-14,-5.31105206432128e-14,7.48e-16,1.0159411230965547e-14,1.352800469517195e-12,996.4191329099665,12.855014861109886
85,85,87,3c49c8,EWG1VT,60.17308044433594,10.152693123653018,216.06666648,11003.28,0.6644909253329017,34610D,219.26605,12.60915,51.114723,162.42373373429052,63795.56558091552,0.33721791561029923,0.41508016888206,28.28398121482546,37.6362340274024,25.30226629324552,6.05704275173955e-05,22619.998288369,0.9118450713629754,0.2356998434568788,0.4961795403147768,cruise,0,GTF2035,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,0,0.5471683896224445,18.818410487469404,10.983607745383438,28.643505843248004,1564762713055028.0,11.8498427310121,754.388372563592,1619.7979216303,0.00605704275174,0.0256330478863542,0.20754008444103,18.8181170137012,8.09658240257547,8.09609201882067,0.0060570427517395,0.5263332139510274,288689143195080.06,1.5377688950889885,202497462286755.6,0.013217544065749631,2.9120704263726463e-06,2.9704000000000006,35.8,2023-08-06 09:27:00,6.05704275173955e-05,0.9118446659431109,0.0,85,226.19998288369004,6.05704275173955e-05,12.60915,51.114723,0.9118446659431109,0.08962303,8.320554e-06,0.35938804272454195,878.6126563766641,12954.713199410036,0.9811969251113839,0.1930093110499214,1.662251356453116,231.33947884900044,0.5366277292929058,0.0,1.0,224.19809682524706,28.117254249628648,72.02797778442395,0.9288807185767046,219.35774,6.207621369385366e-05,10967.26601110779,0.0,0.008275016150988109,0.007882824,144.0559555688479,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,5.8451013e-05,1.5222857e-06,109321.42,0.88206524,-178.84563,0.17980876072722402,0.17980876072722402,1.0000000000000002,-4.235233685166315e-13,1.7764074e-12,3.286111e-16,7.228688715704777e-14,-2.452232288944969e-14,-2.452232288944969e-14,7.480000000000001e-16,1.4740531404659042e-14,1.352883997636886e-12,994.5836604746113,12.954713199410037,4.4534292983331964e-13,5.8451013e-05,1.5222857e-06,109321.42,0.88206524,-178.84563,0.17980876072722402,0.17980876072722402,1.0000000000000002,-4.235233685166315e-13,1.7764074e-12,3.286111e-16,7.228688715704777e-14,-2.452232288944969e-14,-2.452232288944969e-14,7.480000000000001e-16,1.4740531404659042e-14,1.352883997636886e-12,994.5836604746113,12.954713199410037
86,86,88,3c49c8,EWG1VT,60.28738248146186,10.19805908203125,217.095555368,11010.9,0.6645373064099043,34610D,219.27284,13.161739,50.83369,163.3121460399567,63767.28159970069,0.3376335589360838,0.404186133986772,27.334808979994243,36.4940075013264,0.0,6.0159085543062615e-05,22592.83445408237,0.9037780752375534,0.2277900748332853,0.4804761656652884,cruise,0,GTF2035,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,0,0.5501527069043214,18.24698592400169,10.819973302796262,27.065421952615434,1588471150773170.8,11.5966575142203,751.397503410879,1611.32867335682,0.00601590855431,0.0254293734971282,0.202093066993386,18.2470037506632,7.94722949097464,7.9467514216760735,0.0060159085543062,0.517073639032208,275118337269752.75,1.5487564704870498,203133438914843.8,0.013046458790163218,2.721499487134749e-06,2.9704000000000006,35.8,2023-08-06 09:28:00,6.0159085543062615e-05,0.9037795430899727,0.0,86,225.9283445408238,6.0159085543062615e-05,13.161739,50.83369,0.9037795430899727,0.083471194,7.643882e-06,0.3589453464708935,878.6741672242918,12885.427961173122,0.981756593695188,0.19014202780033063,1.6612964388825533,231.33347509294484,0.5319165190837531,0.0,1.0,224.16470562580184,28.117254249628648,70.9788203169854,0.9210018645928054,219.36256,6.166662393142194e-05,10975.410589841507,0.0,0.00858659144812691,0.008698737,141.9576406339708,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,5.786186e-05,1.6246155e-06,109390.23,0.87413096,-179.92715,0.03713378163295147,0.03713378163295147,0.9999999999999998,-4.2324070292009955e-13,1.7777458e-12,3.3643265e-16,1.81707886035032e-14,-2.746926717825089e-15,-2.746926717825089e-15,7.480000000000001e-16,1.8253491184562094e-14,1.3545051398527697e-12,992.7320326327919,12.885427961173122,4.2855440658728506e-13,5.786186e-05,1.6246155e-06,109390.23,0.87413096,-179.92715,0.03713378163295147,0.03713378163295147,0.9999999999999998,-4.2324070292009955e-13,1.7777458e-12,3.3643265e-16,1.81707886035032e-14,-2.746926717825089e-15,-2.746926717825089e-15,7.480000000000001e-16,1.8253491184562094e-14,1.3545051398527697e-12,992.7320326327919,12.885427961173122
87,87,89,3c49c8,EWG1VT,60.40113830566406,10.242667362607758,217.095555368,11010.9,0.6645642063400601,34610D,219.30228,13.711443,50.6365,163.75771732959757,63739.9467907207,0.3376910514544649,0.398837490501424,26.86990736616129,35.9192100601574,-25.309076932074703,6.018226979904563e-05,22592.83445408237,0.9007309675997124,0.2239158947180107,0.472697699535607,cruise,0,GTF2035,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,0,0.5516166803154892,17.95957550712544,10.739056974373446,26.275646778562766,1598943161679327.2,11.4723171315111,749.882738690465,1607.0512197724,0.0060182269799,0.025326846836336,0.199418745250712,17.9596050300787,7.87380863237223,7.873334797213246,0.0060182269799045,0.5124459797284401,268548980321965.7,1.555419333439343,203609632694847.1,0.012961090287681441,2.6295788226350827e-06,2.9704000000000006,35.8,2023-08-06 09:29:00,6.018226979904563e-05,0.9007310021820123,0.0,87,225.9283445408238,6.018226979904563e-05,13.711443,50.6365,0.9007310021820123,0.07756003,7.0034794e-06,0.35889716023680546,878.7099194509196,13006.204464026689,0.981306483708018,0.19245151345885858,1.6614406829248374,231.3343821798209,0.5302743500930723,0.0,1.0,224.1559121421398,28.117254249628648,70.55512836980785,0.9182139051420187,219.39018,6.169935792827601e-05,10975.622435815096,0.0,0.008685045921530729,0.009032736,141.1102567396157,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,5.80061e-05,1.7363852e-06,109384.61,0.86975914,-181.17107,0.03713378163295147,0.03713378163295147,1.0,-4.2330719217204356e-13,1.7778168e-12,3.4506505e-16,1.8139710066801856e-14,-2.489135652073983e-15,-2.489135652073983e-15,7.480000000000001e-16,1.8303429141039112e-14,1.3545096756762055e-12,990.8834622004629,13.00620446402669,4.2011759726849413e-13,5.80061e-05,1.7363852e-06,109384.61,0.86975914,-181.17107,0.03713378163295147,0.03713378163295147,1.0,-4.2330719217204356e-13,1.7778168e-12,3.4506505e-16,1.8139710066801856e-14,-2.489135652073983e-15,-2.489135652073983e-15,7.480000000000001e-16,1.8303429141039112e-14,1.3545096756762055e-12,990.8834622004629,13.00620446402669
88,88,90,3c49c8,EWG1VT,60.51590741690943,10.288402012416295,217.095555368,11003.28,0.6645633427344962,34610D,219.35464,14.282068,50.536377,164.2234927629247,63713.07688335454,0.33844117259756024,0.40418265368737,27.322752530960788,36.3779819443688,0.0,6.054250373283059e-05,22619.998288369,0.9011607748287888,0.2276896044246732,0.4806824590403878,cruise,0,GTF2035,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,0,0.553119627336661,18.18902585472724,10.82193927706437,26.94475100472044,1590284057976355.5,11.6010149970385,751.594915865608,1611.1579569997,0.00605425037328,0.0254182192651611,0.202091326843685,18.1889909721844,7.9506484988379,7.950167175811982,0.006054250373283,0.5176835562207143,274939849933791.44,1.56483043346107,204432056679321.38,0.013053484865013868,2.723329605741071e-06,2.9704000000000006,35.8,2023-08-06 09:30:00,6.054250373283059e-05,0.9011610732426657,0.0,88,226.19998288369004,6.054250373283059e-05,14.282068,50.536377,0.9011610732426657,0.072854795,6.4969813e-06,0.35924289791837344,878.7089617752706,12984.173044319352,0.9808269356898303,0.19488078978005396,1.6653249063297288,231.35878214450338,0.5307982011304546,0.0,1.0,224.18173994390477,28.117254249628648,70.63992508432696,0.9190054547614701,219.44112,6.2080592363509e-05,10967.960037457837,0.0,0.008579995731649035,0.008838816,141.27985016865392,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,5.869616e-05,1.8391197e-06,109306.055,0.8675051,-182.47453,0.04799931534760162,0.04799931534760162,0.9999999999999998,-4.237151566901633e-13,1.7766407e-12,3.530814e-16,2.3408079031993516e-14,-2.868291806282639e-15,-2.868291806282639e-15,7.479999999999998e-16,1.8230186311569058e-14,1.352925508150652e-12,989.0172270855842,12.984173044319352,4.282814618440614e-13,5.869616e-05,1.8391197e-06,109306.055,0.8675051,-182.47453,0.04799931534760162,0.04799931534760162,0.9999999999999998,-4.237151566901633e-13,1.7766407e-12,3.530814e-16,2.3408079031993516e-14,-2.868291806282639e-15,-2.868291806282639e-15,7.479999999999998e-16,1.8230186311569058e-14,1.352925508150652e-12,989.0172270855842,12.984173044319352
89,89,91,3c49c8,EWG1VT,60.6304259219412,10.33479963030134,218.124444256,11003.28,0.6645456875798108,34610D,219.39891,14.835492,50.215706,164.7766644547395,63685.75413082357,0.3388429298509765,0.403017257310888,27.21773386887481,36.1942339976248,0.0,6.053832223351658e-05,22619.998288369,0.8960158995594965,0.22681444890729,0.4793940900338106,cruise,0,GTF2035,60,43673.0,1.3176739130434785,2.9704000000000006,1.3777600000000003,0,0.5549268048402074,18.097074678114968,10.805386724763425,26.74076581934389,1593348641609475.8,11.5745971673142,751.449839242137,1610.37629301132,0.00605383222335,0.0253958645936259,0.201508628655444,18.0971169988124,7.93470243600292,7.93422211150806,0.0060538322233516,0.5172353336076736,273504661745560.1,1.573156938819025,205026476004429.2,0.01304041095327211,2.70648599265111e-06,2.9704000000000006,35.8,2023-08-06 09:31:00,6.053832223351657e-05,0.8960169093458178,0.0,89,226.19998288369004,6.053832223351657e-05,14.835492,50.215706,0.8960169093458178,0.06675114,5.8840205e-06,0.35917041039739694,878.6858017228268,13091.12677555959,0.9811179711230285,0.19341025500069065,1.666336847995684,231.36513069400723,0.52799586652554,0.0,1.0,224.17124882104198,28.117254249628648,70.03799108081665,0.9140638317158232,219.48303,6.208088625892342e-05,10968.261004459593,0.0,0.008725097182997387,0.009351307,140.0759821616333,,,,0.0,0 days,,,,,,,,,,,,,,,,,,,,,0.0,5.8895672e-05,1.96604e-06,109299.234,0.8647918,-183.82585,0.04799931534760162,0.04799931534760162,1.0,-4.2378705526899345e-13,1.7767048e-12,3.6280303e-16,2.3354653551413645e-14,-2.5063004760720553e-15,-2.5063004760720553e-15,7.480000000000001e-16,1.8297725556841298e-14,1.352917737854518e-12,987.1476352806858,13.09112677555959,4.266164153274157e-13,5.8895672e-05,1.96604e-06,109299.234,0.8647918,-183.82585,0.04799931534760162,0.04799931534760162,1.0,-4.2378705526899345e-13,1.7767048e-12,3.6280303e-16,2.3354653551413645e-14,-2.5063004760720553e-15,-2.5063004760720553e-15,7.480000000000001e-16,1.8297725556841298e-14,1.352917737854518e-12,987.1476352806858,13.09112677555959
